age;job;marital;education;default;housing;loan;duration;campaign;pdays;previous;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y
43;entrepreneur;married;basic.4y;no;yes;no;40;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
46;blue-collar;married;basic.6y;no;no;yes;97;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
30;technician;single;professional.course;no;yes;yes;69;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
39;admin.;married;university.degree;no;no;no;123;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
35;admin.;divorced;university.degree;no;yes;no;188;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
35;blue-collar;married;professional.course;no;yes;no;172;2;999;1;-0.1;93.2;-42;4.153;5195.8;0
48;admin.;married;university.degree;unknown;yes;no;82;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
37;management;married;university.degree;no;no;no;114;5;999;0;-0.1;93.2;-42;4.153;5195.8;0
51;self-employed;married;university.degree;no;yes;yes;55;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
41;management;married;university.degree;no;yes;no;54;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
44;management;single;university.degree;no;yes;no;120;2;999;1;-0.1;93.2;-42;4.153;5195.8;0
50;management;married;high.school;no;yes;yes;174;3;999;0;-0.1;93.2;-42;4.153;5195.8;0
35;admin.;divorced;high.school;no;yes;no;250;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
33;technician;married;professional.course;no;no;no;45;2;999;1;-0.1;93.2;-42;4.153;5195.8;0
39;admin.;married;university.degree;no;no;no;251;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
50;blue-collar;married;basic.4y;no;yes;yes;234;3;999;0;-0.1;93.2;-42;4.153;5195.8;0
39;services;married;basic.9y;no;yes;no;219;3;999;0;-0.1;93.2;-42;4.153;5195.8;0
58;management;married;university.degree;no;yes;yes;240;2;999;1;-0.1;93.2;-42;4.153;5195.8;0
41;blue-collar;divorced;basic.9y;no;yes;no;32;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
36;admin.;married;high.school;no;yes;no;94;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
47;management;married;university.degree;no;no;no;139;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
55;entrepreneur;married;university.degree;unknown;yes;yes;157;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
49;self-employed;single;professional.course;unknown;yes;no;126;4;999;0;-0.1;93.2;-42;4.153;5195.8;0
44;blue-collar;married;professional.course;unknown;no;no;214;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
34;management;single;university.degree;no;yes;yes;79;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
46;admin.;married;high.school;no;yes;no;107;3;999;0;-0.1;93.2;-42;4.153;5195.8;0
54;admin.;married;university.degree;no;yes;yes;399;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
35;blue-collar;married;basic.9y;no;yes;no;231;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
40;unemployed;married;professional.course;no;no;no;129;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
53;self-employed;divorced;university.degree;no;no;no;597;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
30;admin.;single;high.school;no;unknown;unknown;229;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
53;self-employed;married;basic.4y;no;yes;yes;464;2;999;1;-0.1;93.2;-42;4.153;5195.8;0
42;technician;married;basic.6y;no;no;no;166;2;999;1;-0.1;93.2;-42;4.153;5195.8;0
58;housemaid;married;basic.4y;unknown;no;no;91;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
47;blue-collar;married;basic.9y;no;yes;yes;196;3;999;0;-0.1;93.2;-42;4.153;5195.8;0
37;management;married;university.degree;no;yes;yes;71;4;999;0;-0.1;93.2;-42;4.153;5195.8;0
53;entrepreneur;married;basic.9y;no;yes;no;146;2;999;1;-0.1;93.2;-42;4.153;5195.8;0
39;admin.;married;university.degree;no;no;no;123;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
32;student;single;university.degree;no;yes;no;203;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
41;technician;married;basic.9y;no;yes;no;102;2;999;1;-0.1;93.2;-42;4.153;5195.8;0
39;admin.;married;university.degree;no;yes;yes;175;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
35;blue-collar;married;basic.6y;no;no;no;86;2;999;1;-0.1;93.2;-42;4.153;5195.8;0
50;admin.;married;high.school;no;no;no;87;3;999;0;-0.1;93.2;-42;4.153;5195.8;0
36;management;divorced;professional.course;no;no;no;75;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
53;management;married;university.degree;no;yes;no;313;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
53;management;married;university.degree;no;yes;no;244;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
54;admin.;divorced;university.degree;no;yes;yes;355;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
32;services;divorced;high.school;no;yes;no;74;2;999;1;-0.1;93.2;-42;4.153;5195.8;0
32;admin.;single;university.degree;no;yes;no;145;2;999;1;-0.1;93.2;-42;4.153;5195.8;0
47;management;married;university.degree;no;no;no;141;3;999;0;-0.1;93.2;-42;4.153;5195.8;0
43;management;married;university.degree;no;yes;no;51;4;999;0;-0.1;93.2;-42;4.153;5195.8;0
57;admin.;married;university.degree;no;no;yes;192;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
32;admin.;married;high.school;no;no;no;464;3;999;0;-0.1;93.2;-42;4.153;5195.8;0
33;admin.;married;high.school;no;yes;no;125;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
36;blue-collar;single;basic.9y;no;yes;no;67;2;999;1;-0.1;93.2;-42;4.153;5195.8;0
36;self-employed;married;university.degree;no;yes;no;79;3;999;0;-0.1;93.2;-42;4.153;5195.8;0
45;management;married;university.degree;no;no;no;72;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
55;management;married;university.degree;no;yes;no;47;3;999;0;-0.1;93.2;-42;4.153;5195.8;0
36;admin.;married;high.school;no;yes;no;722;3;999;1;-0.1;93.2;-42;4.153;5195.8;0
39;technician;married;university.degree;no;no;yes;1437;2;999;0;-0.1;93.2;-42;4.153;5195.8;1
50;management;single;university.degree;no;no;no;175;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
34;blue-collar;married;basic.9y;no;yes;yes;133;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
46;technician;married;professional.course;no;yes;no;163;2;999;1;-0.1;93.2;-42;4.153;5195.8;0
30;self-employed;married;professional.course;unknown;yes;no;273;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
56;admin.;married;university.degree;no;yes;yes;147;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
44;management;married;university.degree;no;yes;no;170;2;999;1;-0.1;93.2;-42;4.153;5195.8;0
46;unemployed;married;high.school;unknown;yes;no;81;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
43;entrepreneur;married;basic.4y;no;yes;no;727;4;999;0;-0.1;93.2;-42;4.153;5195.8;0
47;admin.;divorced;university.degree;no;no;yes;96;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
47;services;single;basic.9y;no;no;no;187;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
37;unemployed;single;university.degree;no;yes;no;135;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
45;management;married;university.degree;no;no;no;633;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
43;admin.;divorced;professional.course;no;yes;no;55;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
44;technician;married;high.school;no;no;no;231;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
31;management;married;university.degree;no;yes;no;715;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
46;technician;married;professional.course;no;yes;no;135;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
45;entrepreneur;married;basic.4y;no;unknown;unknown;67;7;999;0;-0.1;93.2;-42;4.153;5195.8;0
40;blue-collar;married;basic.9y;unknown;no;no;113;3;999;0;-0.1;93.2;-42;4.153;5195.8;0
56;technician;single;professional.course;no;yes;no;116;6;999;0;-0.1;93.2;-42;4.153;5195.8;0
45;unemployed;single;professional.course;no;no;no;191;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
40;blue-collar;married;basic.4y;no;no;no;103;6;999;0;-0.1;93.2;-42;4.153;5195.8;0
36;technician;married;high.school;no;no;no;255;3;999;0;-0.1;93.2;-42;4.153;5195.8;0
41;blue-collar;married;professional.course;unknown;yes;no;190;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
31;admin.;married;high.school;no;no;no;204;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
46;self-employed;married;basic.4y;no;no;no;354;2;999;1;-0.1;93.2;-42;4.153;5195.8;0
33;technician;single;basic.9y;no;no;no;61;3;999;0;-0.1;93.2;-42;4.153;5195.8;0
46;entrepreneur;married;university.degree;no;yes;no;148;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
50;housemaid;married;basic.4y;no;no;no;878;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
32;admin.;married;university.degree;no;no;no;138;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
30;management;married;university.degree;no;no;yes;89;2;999;1;-0.1;93.2;-42;4.153;5195.8;0
35;self-employed;divorced;university.degree;no;no;no;271;3;999;0;-0.1;93.2;-42;4.153;5195.8;0
31;technician;single;university.degree;no;no;no;171;2;999;1;-0.1;93.2;-42;4.153;5195.8;0
39;management;married;high.school;no;no;no;361;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
54;management;married;university.degree;no;no;no;244;3;999;0;-0.1;93.2;-42;4.153;5195.8;0
34;services;married;basic.9y;no;no;no;218;2;4;1;-0.1;93.2;-42;4.153;5195.8;0
44;services;married;high.school;unknown;no;no;43;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
37;management;married;university.degree;no;no;no;658;3;999;1;-0.1;93.2;-42;4.153;5195.8;0
30;blue-collar;married;basic.9y;no;yes;no;136;2;999;1;-0.1;93.2;-42;4.153;5195.8;0
54;admin.;married;basic.4y;unknown;yes;no;127;4;999;0;-0.1;93.2;-42;4.153;5195.8;0
29;technician;married;professional.course;no;yes;no;54;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
29;technician;married;professional.course;no;no;no;154;3;999;1;-0.1;93.2;-42;4.153;5195.8;0
37;management;single;university.degree;no;yes;no;242;2;999;1;-0.1;93.2;-42;4.153;5195.8;0
51;admin.;married;university.degree;no;yes;no;275;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
42;admin.;married;university.degree;no;yes;no;217;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
31;admin.;single;university.degree;no;yes;no;84;4;999;0;-0.1;93.2;-42;4.153;5195.8;0
31;technician;single;university.degree;no;no;no;110;1;999;1;-0.1;93.2;-42;4.153;5195.8;0
48;technician;married;university.degree;no;no;no;373;4;999;0;-0.1;93.2;-42;4.153;5195.8;0
32;admin.;divorced;high.school;no;no;no;115;1;999;1;-0.1;93.2;-42;4.153;5195.8;0
31;technician;single;university.degree;no;no;no;259;1;999;1;-0.1;93.2;-42;4.153;5195.8;0
34;services;single;high.school;no;no;no;202;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
50;entrepreneur;married;basic.4y;no;yes;no;286;1;999;0;-0.1;93.2;-42;4.153;5195.8;0
54;admin.;married;university.degree;no;no;yes;98;4;999;0;-0.1;93.2;-42;4.153;5195.8;0
31;admin.;married;high.school;no;yes;no;97;2;999;1;-0.1;93.2;-42;4.153;5195.8;0
41;technician;single;professional.course;unknown;yes;no;68;2;4;1;-0.1;93.2;-42;4.153;5195.8;0
29;unemployed;married;professional.course;no;yes;no;170;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
31;management;single;university.degree;no;yes;no;129;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
34;management;single;professional.course;no;yes;no;400;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
35;unemployed;divorced;professional.course;no;no;no;282;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
38;self-employed;married;high.school;unknown;yes;no;126;3;999;0;-0.1;93.2;-42;4.153;5195.8;0
50;entrepreneur;married;basic.9y;no;yes;no;241;2;999;1;-0.1;93.2;-42;4.153;5195.8;0
36;management;married;university.degree;no;yes;no;267;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
38;self-employed;married;professional.course;no;no;no;1788;2;999;0;-0.1;93.2;-42;4.153;5195.8;1
56;retired;divorced;university.degree;no;yes;no;972;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
32;blue-collar;married;basic.4y;no;no;no;194;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
34;blue-collar;married;basic.4y;no;yes;no;87;1;999;0;-0.1;93.2;-42;4.153;5195.8;0
33;entrepreneur;married;high.school;no;no;no;143;2;999;1;-0.1;93.2;-42;4.153;5195.8;0
35;blue-collar;married;basic.6y;no;yes;no;372;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
33;admin.;single;university.degree;no;yes;yes;86;1;999;0;-0.1;93.2;-42;4.153;5195.8;0
39;technician;single;professional.course;no;yes;no;58;1;999;0;-0.1;93.2;-42;4.153;5195.8;0
32;blue-collar;single;university.degree;unknown;yes;yes;119;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
30;management;single;high.school;no;no;yes;117;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
48;management;married;basic.9y;no;unknown;unknown;373;1;999;0;-0.1;93.2;-42;4.153;5195.8;0
49;entrepreneur;married;high.school;no;no;no;177;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
36;housemaid;divorced;basic.4y;no;no;no;84;1;999;0;-0.1;93.2;-42;4.153;5195.8;0
50;housemaid;married;basic.4y;no;yes;no;150;2;999;0;-0.1;93.2;-42;4.153;5195.8;1
36;housemaid;divorced;basic.4y;no;yes;no;171;1;999;0;-0.1;93.2;-42;4.153;5195.8;0
34;technician;single;professional.course;no;yes;no;131;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
39;self-employed;married;university.degree;no;no;no;115;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
42;entrepreneur;married;university.degree;unknown;no;no;283;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
54;retired;married;high.school;unknown;yes;no;121;3;999;0;-0.1;93.2;-42;4.153;5195.8;0
31;admin.;married;university.degree;no;yes;no;174;3;999;0;-0.1;93.2;-42;4.153;5195.8;0
37;technician;married;professional.course;no;yes;no;238;3;999;0;-0.1;93.2;-42;4.153;5195.8;0
32;blue-collar;married;basic.9y;no;yes;no;61;2;999;1;-0.1;93.2;-42;4.153;5195.8;0
40;blue-collar;single;high.school;no;yes;no;139;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
54;technician;married;university.degree;no;no;no;810;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
42;blue-collar;married;basic.4y;unknown;yes;no;586;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
40;services;married;high.school;unknown;no;no;80;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
32;blue-collar;married;basic.9y;no;no;no;296;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
57;management;married;university.degree;no;no;yes;218;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
38;management;married;basic.9y;no;yes;no;390;3;999;0;-0.1;93.2;-42;4.153;5195.8;0
40;admin.;married;professional.course;no;yes;no;271;5;999;0;-0.1;93.2;-42;4.153;5195.8;0
47;management;married;university.degree;no;no;no;195;3;999;0;-0.1;93.2;-42;4.153;5195.8;0
52;entrepreneur;married;basic.4y;no;no;no;173;7;999;0;-0.1;93.2;-42;4.153;5195.8;0
42;self-employed;single;basic.4y;no;yes;no;100;2;999;1;-0.1;93.2;-42;4.153;5195.8;0
38;admin.;married;high.school;no;yes;no;192;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
58;entrepreneur;married;basic.4y;unknown;yes;no;185;4;999;0;-0.1;93.2;-42;4.153;5195.8;0
34;management;married;university.degree;no;yes;yes;411;3;999;1;-0.1;93.2;-42;4.153;5195.8;0
30;entrepreneur;single;basic.9y;no;yes;no;108;5;999;0;-0.1;93.2;-42;4.153;5195.8;0
36;housemaid;divorced;basic.4y;no;yes;no;163;2;999;1;-0.1;93.2;-42;4.153;5195.8;0
45;entrepreneur;married;basic.4y;no;yes;no;167;5;999;0;-0.1;93.2;-42;4.153;5195.8;0
47;admin.;married;university.degree;no;no;no;1014;3;999;0;-0.1;93.2;-42;4.153;5195.8;0
57;retired;married;high.school;no;no;no;486;2;999;1;-0.1;93.2;-42;4.153;5195.8;0
34;admin.;married;university.degree;no;no;no;140;2;999;1;-0.1;93.2;-42;4.153;5195.8;0
36;blue-collar;married;basic.9y;no;no;yes;160;3;999;0;-0.1;93.2;-42;4.153;5195.8;0
38;technician;single;basic.9y;no;yes;no;425;2;999;1;-0.1;93.2;-42;4.153;5195.8;0
40;technician;married;basic.6y;unknown;yes;no;353;3;999;0;-0.1;93.2;-42;4.153;5195.8;0
37;management;married;university.degree;no;yes;yes;84;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
35;admin.;married;university.degree;no;no;yes;79;4;999;0;-0.1;93.2;-42;4.153;5195.8;0
29;admin.;divorced;high.school;no;yes;no;920;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
36;blue-collar;married;basic.9y;no;yes;no;893;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
36;management;single;university.degree;no;yes;no;240;3;999;1;-0.1;93.2;-42;4.153;5195.8;0
40;technician;married;professional.course;no;yes;no;33;4;999;0;-0.1;93.2;-42;4.153;5195.8;0
52;blue-collar;single;basic.9y;unknown;yes;no;77;3;999;0;-0.1;93.2;-42;4.153;5195.8;0
32;blue-collar;married;basic.6y;no;yes;no;203;3;999;0;-0.1;93.2;-42;4.153;5195.8;0
42;blue-collar;married;basic.6y;unknown;no;no;364;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
40;management;married;high.school;unknown;no;no;825;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
58;management;married;university.degree;unknown;yes;no;233;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
40;admin.;divorced;basic.9y;no;yes;no;394;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
51;admin.;married;basic.9y;no;no;yes;515;3;999;0;-0.1;93.2;-42;4.153;5195.8;0
52;technician;married;professional.course;no;yes;yes;285;2;999;1;-0.1;93.2;-42;4.153;5195.8;0
30;services;married;high.school;no;yes;no;65;1;999;0;-0.1;93.2;-42;4.153;5195.8;0
35;services;divorced;basic.9y;no;yes;yes;62;6;999;0;-0.1;93.2;-42;4.153;5195.8;0
30;services;married;high.school;no;no;no;200;1;999;1;-0.1;93.2;-42;4.153;5195.8;0
29;technician;divorced;professional.course;no;no;no;55;1;999;1;-0.1;93.2;-42;4.153;5195.8;0
43;blue-collar;married;basic.4y;unknown;yes;yes;249;3;999;1;-0.1;93.2;-42;4.153;5195.8;0
31;technician;married;university.degree;no;yes;no;39;2;999;1;-0.1;93.2;-42;4.153;5195.8;0
30;services;married;high.school;no;yes;no;493;1;999;0;-0.1;93.2;-42;4.153;5195.8;0
50;admin.;married;university.degree;no;no;no;40;1;999;0;-0.1;93.2;-42;4.153;5195.8;0
50;admin.;married;university.degree;no;no;no;99;1;999;0;-0.1;93.2;-42;4.153;5195.8;0
39;blue-collar;married;basic.9y;no;yes;no;741;4;999;1;-0.1;93.2;-42;4.153;5195.8;1
50;admin.;married;university.degree;no;no;yes;189;1;999;1;-0.1;93.2;-42;4.153;5195.8;0
34;self-employed;single;high.school;no;yes;no;581;4;999;0;-0.1;93.2;-42;4.153;5195.8;0
42;technician;single;unknown;no;yes;no;115;4;999;0;-0.1;93.2;-42;4.153;5195.8;0
46;admin.;married;high.school;no;yes;no;154;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
43;technician;married;professional.course;no;yes;no;166;3;999;1;-0.1;93.2;-42;4.153;5195.8;0
41;admin.;single;university.degree;no;yes;no;105;5;999;1;-0.1;93.2;-42;4.153;5195.8;0
33;housemaid;married;high.school;no;no;no;188;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
42;self-employed;divorced;professional.course;no;yes;no;491;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
35;admin.;single;university.degree;no;yes;no;263;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
58;blue-collar;married;basic.9y;no;no;no;64;1;999;1;-0.1;93.2;-42;4.153;5195.8;0
35;blue-collar;married;professional.course;no;yes;no;139;1;999;0;-0.1;93.2;-42;4.153;5195.8;0
53;services;divorced;university.degree;no;yes;yes;105;1;999;0;-0.1;93.2;-42;4.153;5195.8;0
58;blue-collar;married;basic.9y;no;yes;no;80;1;999;0;-0.1;93.2;-42;4.153;5195.8;0
58;blue-collar;married;basic.9y;no;yes;no;180;1;999;1;-0.1;93.2;-42;4.153;5195.8;0
58;blue-collar;married;basic.9y;no;yes;no;158;1;999;0;-0.1;93.2;-42;4.153;5195.8;0
35;admin.;single;university.degree;no;no;no;898;1;999;0;-0.1;93.2;-42;4.153;5195.8;1
36;blue-collar;married;basic.6y;no;no;no;111;1;999;0;-0.1;93.2;-42;4.153;5195.8;0
36;blue-collar;married;basic.6y;no;no;no;246;1;999;1;-0.1;93.2;-42;4.153;5195.8;0
39;unemployed;married;basic.9y;unknown;no;no;149;1;999;1;-0.1;93.2;-42;4.153;5195.8;0
34;technician;divorced;professional.course;no;yes;no;83;2;999;1;-0.1;93.2;-42;4.153;5195.8;0
32;blue-collar;married;basic.9y;no;yes;no;247;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
43;housemaid;single;basic.9y;no;no;no;173;1;999;0;-0.1;93.2;-42;4.153;5195.8;0
48;technician;single;university.degree;no;yes;yes;193;4;999;1;-0.1;93.2;-42;4.153;5195.8;0
48;self-employed;married;university.degree;no;yes;no;141;2;999;1;-0.1;93.2;-42;4.153;5195.8;0
39;unemployed;married;basic.9y;unknown;yes;no;467;1;999;0;-0.1;93.2;-42;4.153;5195.8;0
31;self-employed;single;university.degree;no;yes;no;176;4;999;0;-0.1;93.2;-42;4.153;5195.8;0
34;technician;married;basic.9y;no;no;no;106;1;999;0;-0.1;93.2;-42;4.153;5195.8;0
34;technician;married;basic.9y;no;yes;no;66;1;999;1;-0.1;93.2;-42;4.153;5195.8;0
39;unemployed;married;basic.9y;unknown;no;yes;530;1;999;1;-0.1;93.2;-42;4.153;5195.8;0
34;technician;married;basic.9y;no;no;no;110;1;999;0;-0.1;93.2;-42;4.153;5195.8;0
34;admin.;married;high.school;no;no;no;201;3;999;1;-0.1;93.2;-42;4.153;5195.8;0
29;unemployed;divorced;university.degree;no;yes;no;366;3;999;1;-0.1;93.2;-42;4.153;5195.8;0
43;admin.;married;high.school;no;yes;no;82;6;999;0;-0.1;93.2;-42;4.153;5195.8;0
44;management;married;basic.9y;no;yes;no;129;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
36;admin.;married;high.school;no;yes;no;136;5;999;0;-0.1;93.2;-42;4.153;5195.8;0
34;technician;single;high.school;no;yes;no;251;4;999;0;-0.1;93.2;-42;4.153;5195.8;0
42;admin.;married;high.school;no;no;no;203;1;999;0;-0.1;93.2;-42;4.153;5195.8;0
45;services;married;high.school;unknown;no;no;75;5;999;0;-0.1;93.2;-42;4.153;5195.8;0
37;entrepreneur;married;university.degree;no;no;no;543;1;999;0;-0.1;93.2;-42;4.153;5195.8;1
36;technician;single;professional.course;no;yes;no;34;1;999;0;-0.1;93.2;-42;4.153;5195.8;0
33;technician;single;high.school;no;yes;no;1476;3;999;0;-0.1;93.2;-42;4.153;5195.8;0
36;technician;single;professional.course;no;yes;no;216;1;999;0;-0.1;93.2;-42;4.153;5195.8;0
37;technician;married;professional.course;no;yes;no;252;2;999;0;-0.1;93.2;-42;4.153;5195.8;0
33;admin.;single;high.school;no;no;no;436;1;999;0;-0.1;93.2;-42;4.153;5195.8;0
42;blue-collar;married;basic.6y;no;yes;yes;288;1;999;0;-0.1;93.2;-42;4.153;5195.8;0
56;blue-collar;single;basic.4y;unknown;no;yes;307;1;999;0;-0.1;93.2;-42;4.153;5195.8;0
37;technician;married;professional.course;no;yes;no;164;1;999;0;-0.1;93.2;-42;4.153;5195.8;0
37;technician;married;professional.course;no;no;no;91;1;999;0;-0.1;93.2;-42;4.153;5195.8;0
30;technician;married;professional.course;no;no;no;679;1;999;0;-0.1;93.2;-42;4.153;5195.8;0
37;technician;married;professional.course;no;yes;no;400;1;999;0;-0.1;93.2;-42;4.153;5195.8;0
36;technician;single;professional.course;no;yes;no;1132;1;999;1;-0.1;93.2;-42;4.153;5195.8;1
37;technician;married;professional.course;no;no;no;372;1;999;1;-0.1;93.2;-42;4.153;5195.8;0
56;management;divorced;university.degree;no;no;no;90;2;999;0;-0.1;93.2;-42;4.12;5195.8;0
30;blue-collar;married;basic.4y;no;yes;no;77;2;999;0;-0.1;93.2;-42;4.12;5195.8;0
34;entrepreneur;single;basic.9y;no;no;yes;139;3;999;0;-0.1;93.2;-42;4.12;5195.8;0
38;technician;divorced;high.school;no;no;no;59;5;999;0;-0.1;93.2;-42;4.12;5195.8;0
31;blue-collar;married;basic.9y;no;yes;no;167;3;999;0;-0.1;93.2;-42;4.12;5195.8;0
35;technician;married;professional.course;no;no;no;427;3;999;0;-0.1;93.2;-42;4.12;5195.8;0
